"'There's nothing to shed tears over the fired journalists, especially since they say they're proud of it. Every day in Poland, dozens of people who are in a much more difficult situation lose their jobs and no one is happy about them.'",hateful
'The enemy Polish number one.',hateful
"'Settle the Civic Platform for wrongful acts, publicize the whole thing the way they do.'",hateful
'Nightmarish view-shame on the whole world',hateful
"'the municipal has ruled us for the last 8 years. Therefore, Kiszczak and Burego and others were not convicted.",hateful
'Flag carriers care about it',hateful
"'Well, The Prime Minister is still in power and in Poland we have a cabinet system and the Prime Minister is in charge, not the president. The issue of refugees/migrants is a matter for the governing body. Do lemmings understand anything anymore?'",hateful
"'In this country, journalists defending UB's arrangement of Western Bank Concerns should be expelled to the detriment of the Nation.'",hateful
'criticize Merkel because she destroyed your country',hateful
'Immediately hold a referendum on depriving him of his citizenship for acting to the detriment of the country and citizens',hateful
'The President can do more. If I had so disturbed in class - I would have flown out the door.',hateful
'This is the effect of a rebuke to TK',hateful
'Poles say definitely NO to the PO-Wski reporting.',hateful
"'And it's just you, our lovingly reigning powerman, who has a sense of humor...'",hateful
'He watched the modern Stylus jump on one leg and Soros yells at him that only half the stake will pay',hateful
"'Speak for yourself, I didn't choose this government'",hateful
"'Muslims have nothing to look for in Europe, let them all throw themselves into their countries. If they live in a civilised EU country, they should comply with the country's laws, and not after taking fingerprints, they should be banned from entering Europe for life....!!!  We don't want them !!!'",hateful
"'SHAME ON POLAND!  Shame!!! How can this be done with the man who overthrew the commune? With nobel prize, with a symbol of freedom and solidarity.. how can you ???? SHAME !!!'",hateful
"'After 30 years in one company (abstraction in the free market economy) a journalist leaves so they write about it newspapers, portals, talk about it on radio and television ...
but this lady will not die of hunger because either retirement 9ray not 900 zł) or equally lucrative work in a rival station / publishing house closer to her political views ...
and as we close the mine and release several thousand miners are the same reliable and objective media communicate that this is a restructuring of a backward country ...
something in this is - as someone wants and has time to find a grain of truth everywhere, just a sklala problem not what else ;-)
I greet those who do not disappear after the password I am so I think :D'",hateful
"'Demski is a communist what he has to write, and the Communists did everything they promised mainly to come to the Soviet Union'",hateful
"'Satanic religion. Muhammad was a good herb. How can this be taken seriously as religions. Jesus put the other cheek and told him to love his enemies, Muhammad knocked out his opponents. Watch the video Miriam vs Islam. The truth itself. EU leftists will soon take to the defence of satanic followers'",hateful
'The Russians are struggling and the bandits are going to give up',hateful
"'What Bolka was charging was long gone. Why did he give away an incomplete briefcase, what did he have to hide? 
And besides, in The Polish People's Republic with so many kids and not working wife, only a fool will believe that from the salary of an electrician it was possible to support a family.'",hateful
"'He burned all his files that the Communists brought him and now he wants a debate-but he has a tupet, why did not he talk about each other as Zyla Walentynowicz she would explain to him who kumal and what a fault he did, greet the madrych Poles.'",hateful
'the grandstand of the people and the Mooskiieska truth is wp',hateful
'No more these platform thieves!!!',hateful
"'Here women are war prey, this is an attack, not immigration'",hateful
"'Today they introduced ACTA, and people don't protest. Massacre, what a misery society'",hateful
'Ukrainian agentura under the sign of tryzuba works.',hateful
"'continue to applaud PiS bravo! The next move will be the settlement of the Polish ruling elite, which has been above the law for recent years. These people are not suitable for the prison as is known today to the public, what they deserve almost 70 years ago was called Bereza Kartuska. We have a day of ubiquitous media coverage, so the public television coverage of this camp should make you think that there is not enough evidence to blame your fellow POlska elite.'",hateful
"'In behind-the-scenes talks held a few days ago in Brussels, Tusk was also supposed to admit that many members of the POLISH GOVERNMENT consider him the country's greatest enemy. 
You forgot about Her Tusk's society.'",hateful
'And where the LABOUR CODE - also in the world.',hateful
'write better about piotrowicz's companion!!!!!!!!!!!!!! communist state of martial law!!!!!!!!!!!!!!! and now together with toe.kaczynski smashes this country!!!!!!!!!!!!!!!',hateful
"'I don't want to pay a subscription for RTV to watch the government with Yaroslavl at the helm just don't know how to do it legally, maybe the President will advise me because he likes to make illegal decisions.'",hateful
'THANK YOU PISIE!!   SWEEP THIS SIEVE IS A SOCIETY OF MUTUAL ADORATION.',hateful
"'One said that a man is judged on how he ends up. And he ended up miserable.
And I say that he laughs, which laughs last. We'll wait,posmotrim.'",hateful
"'invite Muslims, they're just going to enrich you culturally...'",hateful
'Wiesław Dębski is an AGITATOR PO',hateful
"'When he cried after his brother's death, you laughed at him. Now he's laughing at you lemmings.",hateful
"'I wonder who these girls' principals are, and the fact that they've been exploited in this way probably for a handful of land markets is testament to the national consciousness. I congratulate my parents, educators, including the church and the principals.'",hateful
"'Angela doesn't have to be afraid, because her new children's breakfasts won't hurt their German benefactors.'",hateful
'And very well let him feel like it's on unemployment as she did slow it down is ok they're doing a great lament what a law.... the chosen sieves slow down',hateful
'Ukraine is such a European ISIS. acts like terrorists',hateful
'The fired journalists from public television have made their private pulpit and it should be like in sport a player leaving a beloved club must play with his heart and will for another club.  If it plays under an old club it's like corruption.  A journalist on public television has a duty to serve everyone and not just those who love because it's journalistic corruption.  in TVN they can sow their propaganda and although I do not like them but they have the right.',hateful
'Wiesław Dębski is an AGITATOR PO',hateful
"'Whoever had a little bit of reason and remembered what PiS was doing when he was in power, he certainly didn't vote for these parties. Just read a little to see what economic success pis had. After all, the biggest emigration behind bread was in 2005-2007. Who ruled then?'",hateful
"'well they came out, They can not come back and without them damn advice this gang to remedy! Poles mom quite obludy And hypocrisy ,!! How did not count with pisem, led our country to the runny!!'",hateful
'Gilios also i wouldn't dismiss how they themselves led to disaster by their glupote and bute and they would accuse me.',hateful
"'The main inspiration for the reports has revealed. He knows what's threatening him, and that's why he's still trying to woo him.'",hateful
'What a shame that I'm Polish that I've come to this',hateful
'It's time to take a slap in the face to Ukrainian terrorism.',hateful
"'@@@-It is true that we now have governments that are full and satisfied with the system of townspeople (lemmings). They live at the expense of the majority of Poles, who are exploited and earn pennies.

In principle, our country's economy operates only through low labour costs. That is: salaries are not enough for anything at prices like those of the West, one does for three, a lack of social rights and privileges, a widespread violation of workers' rights. This is how the economy is organized either by a third world country or by a country that is a colony (actually: a semi-colony).

The basic argument of these wealthy and wealthy is that salaries simply cannot be raised. However, this is utter nonsense. Yes, it is possible, only so far there has been no political will among the elites. They were matched by a colonial dependence on draining our resources and exploiting foreign capital workers.

This system is called neoliberalism or capitalism. Its main principle is that capital and wealth always go mostly to the top of the social pyramid. Inequalities and exploitation this system has programmed from the beginning. In the construction industry, when specialists and workers began to travel to the West en masse, salaries immediately increased. There you earn 4000, 6000, sometimes even 8000. And that's what Poles should earn at these prices.

Now the full pasibrzuchy, which have taken over the ediness of most Poles, want to go out on the streets and do ârevolujationâ. Among these striped bellies from large corporations, young people are not seen at all. The average age there is 45 years. It is understood â€ the system has driven young people into a 12-hour work and earnings of £2,000 gross.

They will always defend their privileges and profits. This is not about any Constitutional Court, it is about democracy. This is a full trough, filled at the expense of the empty plates of most Poles.'",hateful
'Knock out the lefties and the rest of society differently from Europe.',hateful
"'The flag bearers in the onslaught ...'
Putin you march on kiev and it's fast 
Cala Poland cie blaga'",hateful
"'well because it's been the biggest pest for years. And let the EU convene summits about immigrants because here is the greatest threat, not democracy in Poland, this is doing well. Or he'll take care of the media in Germany because there's probably a lot wrong.'",hateful
"'shame what you destroy monuments only you can of course not all, the worse sort is good people'",hateful
"'I've watched tv republic a few times..... There you can find examples of culture and journalistic integrity :-) UNTIL I'm afraid- REALLY, that we're going to have a good change for the conspirators. I'm not from ANY political option, and on TV I'm looking for a level, culture, peace!!! NORMALITY- and this will NOT give good???????????? changes!!!!!!'",hateful
'Let us continue in the rosary crusade. It is thanks to the steadfast prayer of thousands of Poles that we have changes in the country that you order! The old system does not want to give up without a fight. He wants to keep his influence in various important institutions of the state!. Attempts to BLOCK changes. Sitwa would like to overthrow the current power!',hateful
"'With this poll, it's like the turnout at the KOD protests, the supporters of PiS say a few thousand and in the real world a dozen thousand. Each survey can be conducted so that the customer is satisfied. It was necessary to do the right thing because recently they all spoke of modern catching up with PiS and casem even chasing. Propaganda for yesterday's meeting, enchantment of the obvious. Just like buying taxpayers' money in the foreign press just the right line of the party. I'm ashamed of the representatives of this country.'",hateful
'Tusk is the greatest hypocrid and false man. It should be possible to revoke citizenship for people who act Polish abroad. Tusk to the court of state.',hateful
'Again paid polls will soon be like bialorusi',hateful
"'hypocrisy and pis shoe puts them on an equal footing with Belarus, Russia or North Korea,,,congratulations to pis,,! voters'",hateful
'NOTE THERE IS A SHARP MANIPULATION OF COMMENTS AND LAPKS ON THIS PORTAL.... AGAINST THE PIS AND THE PRESIDENT... REGULARS THINK WITH A FOCUS ON THE TOPIC',hateful
'I SUPPORT PIS WHO DOES NOT LIVE IN POLAND LET HIM NOT LISTEN TO THE FAIRY TALES OF THOSE WHO LOST THE ELECTION FLEW OUT FOR LIES BECAUSE YOU ARE TELLING STUPID',hateful
'You paid for you too someday it's time',hateful
'He laughs at us and it's in the parliament for our money that they've managed to fool us so easily.',hateful
'WPowska propaganda! nothing more... bottom!',hateful
"'How sorry it is for the next journalists to leave democracy under threat now it's just a cry you have to and they were the best... in spits Polish poles and poles, tears are ingening.'",hateful
"'either May's MPs or May's political mafia and there is this political mafia,and MPs have not been since 1944 when the manifesto was created'",hateful
"'a little more and PiS will go away in nothingness, you will return to your work faster than anyone expects. Let them continue to ridicule our country.'",hateful
"'Tomasz Lis, Palikot Janusz, Żakowski, Michnik, Niesiołowski and them like the sowers of hatred and turning the cat's tail to the trash of history.'",hateful
'Outlaw briefly if true',hateful
'what a subsouly please party that has the logo piS get rid of people who have worked 25.30 years in TVP or what an old change to young they did not work 4years and were called by the OP only longer and had nothing to do with the party. People wake up really badly.',hateful
"'He saw the polls and thought:
Dark ice bought it'",hateful
'I haven't read such a clownish article for a long time... Islam is an glomerulo',hateful
"'After 28 years I went from Polish telecommunications to the street, i gave it away for free- and what??",hateful
"'I never wanted to vote for the PIS, but now in the Poland vs EU dispute I am with poles, not Germans. The germans' statements are simply brazenly contemptuous of the Poles.'",hateful
'important that he hates Russia like the rest of the world and keep it so!',hateful
'already so many misfortunes brought pis on decent people and their families ...',hateful
"'Mr. President, when will I be reimbursed and stolen by the previous team of 6 pensions by the so-called extension of age?or did you like predecessors also with geby robni toilet paper?'",hateful
'It's not going to satisfy anyone and it's going to sink the Civic Platform.,hateful
'Traiting the Nation got the job that they Polish the industry and what the Germans say it does not care about the Pole.',hateful
'TUSK hopes that the overthrow of the PiS government will allow it to avoid responsibility for the Smolensk accident!',hateful
"'Tusk is fighting for his PARTY OP, which is about to be at the bottom.  Somewhere he has the Polish! I am sure that the recent attacks on Poland, especially by the Germans, are the case of such people - Polish politicians of this option. Shame and scandal !!!'",hateful
"'The fake U E punished us all.' how can we defend ... again on your knees!! and ELITA, now enjoys in TVN that gold is weakening .... joy.... Although the economy is doing well, European bangsters have undermined our credibility !!! And the platform goes and complains further... the people will remember you!!!!'",hateful
'that's the government we have - ŻENADA',hateful
'he saw polls where nowoczerska.pl aligned with PiS.',hateful
"'for @ilik, Bravo!!!, only for Polish-Polish it won't arrive anyway'",hateful
"'Many prominent Germans before 1939 valued Poles very much, which did not prevent German politicians from attacking and enslaving Poland. So let you refrain from sinister opinions about the Polish government, because this is our government and the representative of the Poles. These banialuki you say, somehow strangely resonate with those who have ruled Poland in recent years. What you are doing today coincides with what the OP, Petru, the PSL and the left are saying today, especially those that attack Polish identity, traditions and attachment to the church.'",hateful
"'The Total War of Islam began after Muhammad's death - that is, after 632 AD, and within 100 years Muslims conquered almost the WHOLE WORLD, starting in the Mediterranean, through Little Asia and India - they even reached the Great Wall. They're just executing Muhammad's order, and until they get it out of their their teeth, they'll continue to do so. They will murder the infidel and perish for Allah, for this is what the Qur'an, the religious book and the BOOK of Rights, tell them. The roots of Islam need to be undercut, and these are < QURAN SCHOOLS and IMAMS. That's the only way to get this plague.'",hateful
'finally a great expert for putty',hateful
"'It's called patriotism.' For their own benefit, they spit on Poland.'",hateful
'30 years of work at TVP? So employed in 1986? How did this municipal relic survive there so far?',hateful
'That's how PiS now rzadzi Poland. And it comes as no surprise that such glupoty talk and knead. Shame on you.',hateful
'The dark people made him believe in his clowns again. How not to smiac here.',hateful
'CBOS are hypocrides!!!! Horror',hateful
'The subject is old and sufficiently explained. Please return to the archive documents stolen from the folder and explain the next stage of winnings in TOTOLOTKA ie.  how and who drove the Grandziarska international Polish August and then the whole of Poland.....?',hateful
"'If it was journalism, it's worth laughing! It was a shame to listen and look at these mines. No criticism or journalistic competence.'",hateful
"'Monika - give yourself peace of mind, don't get so up and don't use ugly words!!!!!!!!!!! Who are you defending? Not sure? That's what I'll tell you - a very bad man!!!!!!!!!!!! No wonder he's so intelligent, or rather cunning!!!!!!!!!!! Otherwise, he would not have been able to destroy what others had been building for years in such a short time. And this is not the end of the state's collapse!!!!!!!!!! It would be better if he were less intelligent, then maybe there would be room for kindness that could pay off in the future!!!!!!!!!  Unfortunately, these are burning hopes.'",hateful
"'You will find another work.with such experience and skills certainly to TVN Pania accepted and will be able to teach these young.moreover, I heard that everyone from TVP may be employed in TVN, I wonder only where departure such stars as K Rusin, A WERNER, POCHANKE, KAJDANOWICZ?since all released from TVP is so much.ale August porobilo.no but night you are the best.but I do not want to see you anywhere.'",hateful
'Komorowski is a resident. He wanted to sell the forests to pay off jewish claims.,hateful
"'Of course you have the right to give opinions on any subject, but that Poles do not have the slightest idea about it, although they themselves always criticize everyone and everything, but it is the chosen people who usurp such laws because of the anolycy by stupidity!!!  I'll just add that this nation doesn't see the difference between opinion and criticism, and everything mixes up in one bag.'",hateful
"'Just read the comments under the articles trole pisowskie do not know another language as the language of hate and yet it is paid employees of the pisu and the head of the pisu execute the command is where this prosecutor's office is looking for no unless so looking not to look and not to find, moreover, Kaczynski himself urges, says openly that you need to tread the throat no yet after the name does not mention whom but it would be good to check'",hateful
"'The Islamists don't think. They're murdering europeans, and they don't think they're going to have anyone to work on their allowances and produce rifles for them in a moment.'",hateful
'WP together with Agora bought a place on the multiplex is not surprising. Surely Szechter or as Michnik prefers to edit this portal',hateful
'it's high time to settle tusks for Amber Gold!!!!!!!!!!!!!!!!!!!!!!',hateful
'How do you supposedly catholics ... so much hatred for human ?... did such an order of party authorities come out...? ... and how would you behave in its place...? ... Think... IT'S WORTH IT.',hateful
'The election results showed what Poles think about the Polish-speaking media!',hateful
'with these guys it was careful because most citizens didn't invite them... they are invaders and so they should be treated with a baton and an export.',hateful
"'At last, the higher race will feel like average people are alive. How they are being stripped of their jobs and not at all for political reasons.'",hateful
"'Walesa you are a historical wreck. by you a lot of people are suffering, you have deceived them, HISTORY WILL JUDGE YOU'",hateful
"'People or you are blind after all, this is a great rebuke to a free Poland.EU is set under our former government, as you think why Tusk and Bieńkowska sit there they sit the most mingle about our country because the government has changed and does not go their way, they are afraid that they will start to be held accountable for their scams, rebel society and fool through their media. They are fighting for their business not for ordinary Poles'",hateful
'laughs at the Nation which PiS did in the wała.!!!!!!!!!!',hateful
"'After all, religion can be outlawed as inciting social violence'",hateful
'lazy Poles prepared us for this fate. Sorry/',hateful
'In four years PiS will disappear from this world ha ha',hateful
'Isalam = fascism!  You should blunt this sick ideology every step of the way!',hateful
'disgrace!!! the end of the German !!!',hateful
"'Mrs. Karolino, you're not a journalist, neither nice nor truthful nor impartial, and that's the subject.' And if you want to continue your criticism, please be honest, because the criticism is not about criticizing someone who does, or acts in the right way. You just lied about reality .I wish you luck.'",hateful
"'The downgrading of Poland's rating is a matter of dissatisfied with the recent decisions of the Polish government representatives of the European financiers. It is difficult for the imposition of taxes on banks or supermarkets and the president's proposals for loans in francs to appeal to what they have become accustomed to, that Poland is a ""milk cow"". In their opinion, Poles should continue to be vassals of a rich Europe. After all, we buy in their stores, we keep money in their banks, we watch their TV, we read the press they spend. You can enumerate for a long time. It is alarming, however, that âpaliwoâ to such decisions give the Poles themselves. Without the opposition, which is fighting for its political interests, poland would be harmed, there would be neither a discussion of our country in the European Parliament nor a downgrade of the rating by the S&amp;P.Opposition we will thank in the next elections!'",hateful
"'SUPER IDEA !!! SPIN THE GAS, OIL .. AND IN GENERAL, EVERYTHING !!!! Then Poland and several other countries give the case to arbitration in Stockholm for compensation for losses and... non-compliance with contract provisions .. AND AUTOMATICALLY DEMANDS TERMINATION OF THE AGREEMENT WITH THE FEDERATION, citing as a reason the repeated non-performance of contracts, BREAKING THIS QOOREWSKA LOOP, which with his signature gave us the adoration of kwakwa min. Jasinski 
(explaining this fact lack of time to get acquainted with several hundred biased contract > BECAUSE MOSCOW ATTRACTIONS WERE WAITING FOR !!!). As a result, Poland, without the Kremlin gas yoke - BUYS ALL HYDROCARBONS ON SPOT MARKETS IN ROTTERDAM, ETC !!!'",hateful
"'You think jp2 would call for a crusade, as the pope does not like to work out his'",hateful
'The genius of Putin did not foresee that the bandit Ukraine should be completely independent.',hateful
'How can you support this during work? Disciplinary dismissal',hateful
'who and for what purpose it brings to Europe',hateful
"'it's not just members of the government who consider Donka to be the state's greatest enemy. Not far from the apple tree, after all, the grandfather of the donka served in the vermacht probably so the sentiment of servitude towards Germany was drank with breast milk.'",hateful
'But Poles are very much like to be kept in their hands and hence such results',hateful
'How many of these protesters were in the theater at all???? Do they know what theatre is????',hateful
"'Well, what kind of government we have, I wonder how far they're going to go. Do we have to prepare a bag and a stick because there may not be anything left.'",hateful
'Don't make things worse. You've already done your thing.',hateful
"'Because that's Tusk's job. Our society is already divided and P Tusk should try to unite them as befits a Pole in the European Parliament, not incite shame and disgrace against each other that we have such a representative.'",hateful
'It makes the Lord laugh that the dark people will buy everything.',hateful
"'SOME PEOPLE LAUGHED AT THE RESTAURANT WITH OCTOPUS,' AND HERE YOU CAN SEE A HAPPY CEO ENJOYING A TABLET DURING OFFICE HOURS. SORRY LOOK'",hateful
"'there's nothing to dwell on here, you have to go four winds'",hateful
'hhahahah Night ZAmach did it Donek and Bolek in order to overthrow the Olszewski Government.',hateful
'Traitor',hateful
"'And I like it. After the elections won, the OP was very quiet and did not implement the demands. I'm glad that people like Lisa and Palikota spit venom. That bodes well for the future.'",hateful
'It's good that (u)gracious Kaminski abused power in a good cause. One and the other clicks the same ... Normally FIFA ...',hateful
"'Well, we're happy to end up as a country in the right league of countries in the world, Russia, Belarus and that's where it's going to be.'",hateful
"'Mrs. Karolino - I don't know if it's consolation, but anyone who has the opposite opinion of What PiS is is not an opponent, IT's the enemy.'",hateful
"'Polish the nation - it's not PiS, not even Mr. Duda's voters or PiS parliamentarians.
The collapse of the new government, the President is monstrous -they do foolishness (to put it mildly), and explain that it's a good change -brazenly.""",hateful
"'As you can see neither Kopacz nor gebelsi from po have not made a career in criticizing pis-u and scaring pis-em-thought that this is the best weapon-criticize PIS, Kaczynski-now Mr. President Andrzej Duda.but they made a wrong.
President Polish Andrzej Duda elected the Polish of Poland, Polish patriots whose words-BOG HONOR AND HOMELAND MEAN SOMETHING.
MR. PRESIDENCIES POLES-PATRIOCJA ARE WITH YOU AND THE WORDS GOD HONOR AND HOMELAND FOR EVERY POLE PATRIOT MEANS SOMETHING.
GOOD LUCK MR. PRESIDENCY-WE WILL GIVE ADVICE EVERY POLE PATRIOT WILL BE PROUD OF POLAND AND THAT HE HAS SUCH A PRESIDENT.

GOD HONOR AND HOMELAND SO HELP US GOD'",hateful
'Bolek is Bolek and he has already lost to Waszczykowski in court after 12 years of lies and motherly ness. We thank you now and we don't want him in the media.',hateful
'... and is there still someone in Poland who believes in CBOS polls? I don't think even PiS believes (of course I mean the polls).',hateful
"'and will start the 4th crowd, oh sorry, RP'",hateful
'What you don't do to lie about reality. The brown-coloured commune has come',hateful
"'The flag bearers will want to be sure of gas supplies?  and pockets full of cash?  . And here you have to work hard and fulfill your obligations , otherwise you are out of work and without cash receipts.'",hateful
'pathetic and abnormal',hateful
"'TUSK you will be punished for the Smolensk disaster anyway, you won't get it dry, it won't go down. Well, you will not be elected for the next term, and you will return to Polish, the Mr. TUSK'",hateful
"'He reads offensive hejty on Poles, written by his paid cliques.'",hateful
"'GREAT NEWS! Interrupting speech is the principle of rogue journalists who are not interested in the opinion of an invited guest from another option! ENOUGH MANIPULATIONS OF RUDE MEDIA- they must be ousted and go brain-cleansing from inchy politics and propaganda only legitimate parties, led by the SPECIAL SERVICES of the Communist era! LEWICKA IS A REHEARSED REPRESENTATIVE OF THIS OPTION! ENOUGH!'",hateful
"'It's probably normal that the people of crazy Eve and Tusk's banners can't continue their plans. Now, in the light of PiS projects, especially those that are socially impacted by foreign capital suing, the so-called six-year suspension of democracy is needed. A democracy that everyone has heard of and only seen Bury with the guys.'",hateful
'He's very good at the fact that the dark people bought it.',hateful
'Max - it's probably their free mendia that are to blame for silencing the stink at all costs so that Merkel's mother can once again win the election that's behind the belt. WHERE IS EBU ?!!',hateful
'FIGHT!  don't let fascists play on their noses',hateful
"'If Schulz has any idea about democratic elections, the OP should know perfectly well that this Polish government has just chosen Polish nation!! So attacking this government attacks the choice of Polish citizens... and whether this choice was correct or not for this assessment Germany does not have the right to !!! only Polish nation!!  But Poles know that this is not about Polish affairs and the Polish people, but about German interests in Poland.. which after losing power in Poland of its trusted people German financial and media policy deeply rooted in Poland must fight to maintain this sovereign POzycja ... and the methods of struggle is chosen to preserve the Polish government ... and to preserve citizens devoted to Poland ...'",hateful
"'I'm curious if any of you who write such nonsense here would like to be fired from work without giving a reason. Think about it one another, and then write it.'",hateful
"'You have your multi cults, and apparently it's enough for a woman to be at arm's length...'",hateful
'Beztalenicia have no future in TVP',hateful
'Milk and honey now we have Poland after 8 years of po.tego rule you don't see just to throw clody. What they've done over the years. Something here is not like the community has chosen other parties. And the horns keep plotting.',hateful
"'maybe as poracuje on the smeciówce for 1700 zł, will look at the eyes?'",hateful
'Who's surprised in Germany NORMAL people buy Hitler's MEIN KAMPF jAK Scones ???',hateful
"'bad companions. To learn to comrade Kim, he will teach you to do decent polls with the support of only the right party 105%'",hateful
'We're going back to the 1970s.',hateful
"'I've always said tusk is a traitor.' It is he who mixes everything wants to bring about the destruction of Polish and the dismissal of the government, because for 1.6 he wants to take over the authorities and the PIS will not give him a green wed for a second term.'",hateful
'Sure! It was rich as all the media belonged to liberals and libertine!. For almost two years Catholics had to manifest themselves so that the Freemasons of the KRRiT graciously agreed to issue a concession on the digital platform for TV Trwam. And there were 64 seats.',hateful
'People don't let themselves be pressed by the OP these generals themselves have made requests for smoke and that's almost 4 weeks earlier! And they did it for fear that the MACHLOJki OP did not come to light. Such a perfidious and overcrowded party as the OP in Poland has not yet been!',hateful
'That's how the Union Masons should respond.',hateful
'German media and their propaganda',hateful
"'In a word, the flag bearers do not comply with the Minsk agreements!'",hateful
"'And Jesus taught the opposite. Are you surprised that you are not any Christians? Jesus spoke to love and pray for enemies. And when necessary, it and life to give back. Because it's more valuable. Echo the cathode....'",hateful
'and that's why I no longer watch tvpis !!!!',hateful
'You wanted to write that it starts with PRL-bis-PiS.',hateful
'Cool deliberations sejmu.to not zenada',hateful
"'Why did he become Flap, not Flip-Orban bigger.'",hateful
'The fact that the OP is still there is already a scandal!',hateful
'That's how democracy works on UPAin',hateful
'Such words and actions are a betrayal of the nation.',hateful
"'You have to write first that the Islamic State with a lot of military assistance from France and Germany through Saudi Arabia establishes Islam in Europe. so also these three most active in the military assistance of the state sell military technologies weapons eg Sweden sells laser-guided rockets and cannon munitions .
France and Germany are building uranium enrichment factories in Iran.   countries ( Merkel Germany ) these dictatorial management forcibly settle Islamists and colonize Europe and then punish us with terrorists and bac their walk to the shop of cafes or theater.'",hateful
'100% right. I would add that it is enough to look at the statistics of suicides in Poland and it is all clear to what state of underlie was brought ordinary people.',hateful
"'Ha ,ha ,ha no access to the pool?...... Or would it be a ban on entry to Europe?'",hateful
'There will be mediocrination of the third sort on TVP.',hateful
'The fired journalists from public television have made their private pulpit and it should be like in sport a player leaving a beloved club must play with his heart and will for another club.  If it plays under an old club it's like corruption.  A journalist on public television has a duty to serve everyone and not just those who love because it's journalistic corruption.  in TVN they can sow their propaganda and although I do not like them but they have the right.',hateful
"'Calm. Soon PiS will be plowed. There is no place for mentally ill scum in Poland. This is not why blood was shed in 1956, 1970, 1976, 1980, 1981, so that patients with delusions for power make toilet paper from polystyrene. Those who fought for a free Poland will never forget it. Forever and ever.'",hateful
'It's an act of terror and it's just evidence that it was carried out by a terrorist state. The terrorists are not negotiating only equal to the ground carpet raids. Enough of terrorism in Europe !!!.',hateful
"'Are there any records for fragments of the wreckage?
I need some 1 cm2 (at a reasonable price!)
to stand on the cross correctly (ew the commission of the PIS should not have reserved) hanging over the door the inscription INRI with this symbol of the 21st century mid-century
And that's why neither I nor my family are tempted by lacina (;'",hateful
"'PIS is so afraid that he orders himself from .. heaven's support, ""Falsification of public support is also punishable, it works worse like wiretapping.'",hateful
"'I'm afraid it's going to get worse.' Kaczynski does the same as Putin did with Miedvedev. They take over the Courts, TK, Media and anything that could thwart their plans. In a moment they will take up the constitution and announce Kaczynski (who he will want). Putin is doing the same and after taking over everything including the MEDIA has gained support about 90% . Kaczynski supported his work in this doctoral thesis with lenin's works and modeled himself on komuchach. Why did he accept to the party, SB-ków, judges and communist prosecutors? That's what i need?'",hateful
"'The opposition of the bandit and the crook comes at a price, it's the price of freedom.
As a new PiS voter - I have always voted for the OP before, but it is a party of crooks and thieves - that is what PiSu expected, and I am neither disappointed nor by anyone. Poland must get up off its knees and pursue a sovereign policy. I don't like the bandits who have made themselves Polish source of easy and high incomes.'",hateful
"'THE PIS IS DESTROYING OUR STATE . AND THEY WERE NOT TO TAKE REVENGE. AND THEY DO . THEY COMPLAINED ABOUT THE POST EVERYWHERE INSERTS PEOPLE, AND NOW THEY DO THE SAME. THERE ARE PISOWCY EVERYWHERE. SO THE TRUTH WHO COMES TO THE TROUGH ROARS LIKE ITS PREDECESSORS.'",hateful
"'Polish't be there any time soon, our authorities are ukrainian representatives!'",hateful
"'In a few weeks Russia will release the cable through Kerch, the bridge across the strait is already being built. Ukrainians not only that take over... li Crimea still lost money for the energy they were selling there.'",hateful
"'PiS is destroying Poland. They will lead Poland to extinction. Look at how much the currency costs. Labour costs are rising, which will increase unemployment. An attack on democracy, on the TK, on the media, in a moment on the prosecutor's office and the courts.'",hateful
"'It's not a tape scandal, after which poles are more of an OP mocking rather than seeking it, but the german sediment on immigrants has actually put the OP in the election on both shoulders. But besides, the author of the article is 100% right. The cynicism and hypocrisy of the OP in judging the new power in the context of its own achievements on civil liberties creates new standards of such behaviour.'",hateful
"'The platform in the downhill was helped by a furious attack on PiS in the EP. Traitors used to be hung, today some newspapers are choking and blowing so that the OP doesn't get hurt.'",hateful
"'Members of the OP, The Modern and the PSL left the Sejm hall just before the vote. It would be good if they left the Sejm permanently. 268 Members would be enough. The US has several times more population than Poland and a smaller Polish parliament. Finally, vigorous and transparent government action, and probably the majority, feel that they are acting in the Polish the government, not a foreign agent. After all, everyone probably knows that the OP is a German agent.'",hateful
"'It's true that you're lost from the presence of the book and religion in your state, but I think it's going to get tired of people in the end ............. Best regards..... Not K................ hey.'",hateful
'MRS KAROLINO IS WONDERFUL AND YOU HAVE BEEN HONOURED AND HONOURABLE. AND I ALSO THINK THAT MR. GLINSKI BEHAVED LIKE CHAM AND SHOULD APOLOGIZE.',hateful
"'Gomółka screamed that it was the imperialists' fault, and comrade Kaczynski screams communists and thieves.......... so far these attacks on tk judges.'",hateful
"'YOU SHOULD STICK PLACARDS IN PARLIAMENT THAT PROHIBIT SMOKING, PHONE USE, DRINK AND FOOD, SMIANAIA, DIGGING AND PUSHING.  MAYBE WOWCZAS FOR THE VIOLATION OF THESE PROHIBITIONS MARSHALS WILL PUNISH THE MONEY FOR THE VIOLATION OF THE RULES IN THE WORKPLACE .'",hateful
"'PiS is not right-wing, PiS is left-wing because it wants allowances for children, supports weak and unprofitable mines and shipyards, wants more provinces... What is right-wing PiS? Only this dog on the shack worth the attitude to the Polish, or just to think of himself? Well, let someone write to me if it's grammable, not just one-toed.'",hateful
